MEP_system,Image_ID,Ansatz,Fine-tune/Train_steps,E(Hartree)
1-Propanol,7,"Orbformer scratch, single structures",8000,-194.0433878976161
1-Propanol,8,"Orbformer scratch, single structures",8000,-194.04058688046487
1-Propanol,9,"Orbformer scratch, single structures",8000,-194.04678442813147
1-Propanol,10,"Orbformer scratch, single structures",8000,-194.04158103095162
1-Propanol,11,"Orbformer scratch, single structures",8000,-194.0328325531162
1-Propanol,12,"Orbformer scratch, single structures",8000,-194.06473679351834
1-Propanol,13,"Orbformer scratch, single structures",8000,-194.03579242818608
1-Propanol,14,"Orbformer scratch, single structures",8000,-194.0455472378201
1-Propanol,15,"Orbformer scratch, single structures",8000,-194.02275492935544
1-Propanol,16,"Orbformer scratch, single structures",8000,-194.02849483599113
1-Propanol,17,"Orbformer scratch, single structures",8000,-194.02423485649956
1-Propanol,18,"Orbformer scratch, single structures",8000,-194.0446947089301
1-Propanol,19,"Orbformer scratch, single structures",8000,-194.03676713855907
1-Propanol,0,"Orbformer scratch, single structures",16000,-194.27246609157987
1-Propanol,1,"Orbformer scratch, single structures",16000,-194.28170599365234
1-Propanol,2,"Orbformer scratch, single structures",16000,-194.28267022458235
1-Propanol,3,"Orbformer scratch, single structures",16000,-194.25280131022134
1-Propanol,4,"Orbformer scratch, single structures",16000,-194.24104827202692
1-Propanol,5,"Orbformer scratch, single structures",16000,-194.1591639404297
1-Propanol,6,"Orbformer scratch, single structures",16000,-194.10679867214625
1-Propanol,7,"Orbformer scratch, single structures",16000,-194.09015598890517
1-Propanol,8,"Orbformer scratch, single structures",16000,-194.09297722710502
1-Propanol,9,"Orbformer scratch, single structures",16000,-194.07625779554579
1-Propanol,10,"Orbformer scratch, single structures",16000,-194.08574284532335
1-Propanol,11,"Orbformer scratch, single structures",16000,-194.09040473429363
1-Propanol,12,"Orbformer scratch, single structures",16000,-194.08751441107856
1-Propanol,13,"Orbformer scratch, single structures",16000,-194.0842219213404
1-Propanol,14,"Orbformer scratch, single structures",16000,-194.09036385769315
1-Propanol,15,"Orbformer scratch, single structures",16000,-194.1024524637858
1-Propanol,16,"Orbformer scratch, single structures",16000,-194.0824096553133
1-Propanol,17,"Orbformer scratch, single structures",16000,-194.0968468153212
1-Propanol,18,"Orbformer scratch, single structures",16000,-194.0842223409017
1-Propanol,19,"Orbformer scratch, single structures",16000,-194.10187885199653
1-Propanol,0,"Orbformer scratch, single structures",32000,-194.31095674302844
1-Propanol,1,"Orbformer scratch, single structures",32000,-194.30185299682617
1-Propanol,2,"Orbformer scratch, single structures",32000,-194.31220622762044
1-Propanol,3,"Orbformer scratch, single structures",32000,-194.29819196067123
1-Propanol,4,"Orbformer scratch, single structures",32000,-194.27023920896124
1-Propanol,5,"Orbformer scratch, single structures",32000,-194.18905901082357
1-Propanol,6,"Orbformer scratch, single structures",32000,-194.15265532769098
1-Propanol,7,"Orbformer scratch, single structures",32000,-194.12341502888998
1-Propanol,8,"Orbformer scratch, single structures",32000,-194.13004848225913
1-Propanol,9,"Orbformer scratch, single structures",32000,-194.1189799363878
1-Propanol,10,"Orbformer scratch, single structures",32000,-194.13056828816732
1-Propanol,11,"Orbformer scratch, single structures",32000,-194.1364819132487
1-Propanol,12,"Orbformer scratch, single structures",32000,-194.12418882921006
1-Propanol,13,"Orbformer scratch, single structures",32000,-194.12257855563695
1-Propanol,14,"Orbformer scratch, single structures",32000,-194.12967008463542
1-Propanol,15,"Orbformer scratch, single structures",32000,-194.12914569769964
1-Propanol,16,"Orbformer scratch, single structures",32000,-194.12630837673612
1-Propanol,17,"Orbformer scratch, single structures",32000,-194.13099886406792
1-Propanol,18,"Orbformer scratch, single structures",32000,-194.12658198038736
1-Propanol,19,"Orbformer scratch, single structures",32000,-194.128878777398
1-Propanol,0,"Orbformer scratch, single structures",48000,-194.32851688978408
1-Propanol,1,"Orbformer scratch, single structures",48000,-194.31716883002386
1-Propanol,2,"Orbformer scratch, single structures",48000,-194.3194685092502
1-Propanol,3,"Orbformer scratch, single structures",48000,-194.3116955532498
1-Propanol,4,"Orbformer scratch, single structures",48000,-194.2828143717448
1-Propanol,5,"Orbformer scratch, single structures",48000,-194.20638451470268
1-Propanol,6,"Orbformer scratch, single structures",48000,-194.17021911960177
1-Propanol,7,"Orbformer scratch, single structures",48000,-194.14451542494032
1-Propanol,8,"Orbformer scratch, single structures",48000,-194.13155734592013
1-Propanol,9,"Orbformer scratch, single structures",48000,-194.13784658813478
1-Propanol,10,"Orbformer scratch, single structures",48000,-194.13393297661676
1-Propanol,11,"Orbformer scratch, single structures",48000,-194.13844355943468
1-Propanol,12,"Orbformer scratch, single structures",48000,-194.13779856024848
1-Propanol,13,"Orbformer scratch, single structures",48000,-194.1375463494195
1-Propanol,14,"Orbformer scratch, single structures",48000,-194.1418329739041
1-Propanol,15,"Orbformer scratch, single structures",48000,-194.13186295233834
1-Propanol,16,"Orbformer scratch, single structures",48000,-194.1355122104221
1-Propanol,17,"Orbformer scratch, single structures",48000,-194.14144148662496
1-Propanol,18,"Orbformer scratch, single structures",48000,-194.14490224202473
1-Propanol,19,"Orbformer scratch, single structures",48000,-194.14850081041124
1-Propanol,0,"Orbformer scratch, single structures",64000,-194.33621296861438
1-Propanol,1,"Orbformer scratch, single structures",64000,-194.32589011976455
1-Propanol,2,"Orbformer scratch, single structures",64000,-194.31692055596247
1-Propanol,3,"Orbformer scratch, single structures",64000,-194.3228477376302
1-Propanol,4,"Orbformer scratch, single structures",64000,-194.2970522087945
1-Propanol,5,"Orbformer scratch, single structures",64000,-194.20791211276585
1-Propanol,6,"Orbformer scratch, single structures",64000,-194.1757253926595
1-Propanol,7,"Orbformer scratch, single structures",64000,-194.1529409213596
1-Propanol,8,"Orbformer scratch, single structures",64000,-194.13780281914606
1-Propanol,9,"Orbformer scratch, single structures",64000,-194.148880794949
1-Propanol,10,"Orbformer scratch, single structures",64000,-194.1439067111545
1-Propanol,11,"Orbformer scratch, single structures",64000,-194.14659638468424
1-Propanol,12,"Orbformer scratch, single structures",64000,-194.1435275709364
1-Propanol,13,"Orbformer scratch, single structures",64000,-194.1426163397895
1-Propanol,14,"Orbformer scratch, single structures",64000,-194.14094298299153
1-Propanol,15,"Orbformer scratch, single structures",64000,-194.13749324205187
1-Propanol,16,"Orbformer scratch, single structures",64000,-194.1441597764757
1-Propanol,17,"Orbformer scratch, single structures",64000,-194.14857648383247
1-Propanol,18,"Orbformer scratch, single structures",64000,-194.14753102620443
1-Propanol,19,"Orbformer scratch, single structures",64000,-194.1424517211914
1-Propanol,0,"Orbformer scratch, single structures",80000,-194.3377630750868
1-Propanol,1,"Orbformer scratch, single structures",80000,-194.34045830620659
1-Propanol,2,"Orbformer scratch, single structures",80000,-194.33475934176974
1-Propanol,3,"Orbformer scratch, single structures",80000,-194.3282706773546
1-Propanol,4,"Orbformer scratch, single structures",80000,-194.2998013848199
1-Propanol,5,"Orbformer scratch, single structures",80000,-194.2142572564019
1-Propanol,6,"Orbformer scratch, single structures",80000,-194.18148831515842
1-Propanol,7,"Orbformer scratch, single structures",80000,-194.1663129916721
1-Propanol,8,"Orbformer scratch, single structures",80000,-194.14884617445205
1-Propanol,9,"Orbformer scratch, single structures",80000,-194.15214667426216
1-Propanol,10,"Orbformer scratch, single structures",80000,-194.15293262736003
1-Propanol,11,"Orbformer scratch, single structures",80000,-194.15338814968533
1-Propanol,12,"Orbformer scratch, single structures",80000,-194.1516068183051
1-Propanol,13,"Orbformer scratch, single structures",80000,-194.14930932278102
1-Propanol,14,"Orbformer scratch, single structures",80000,-194.15185246107313
1-Propanol,15,"Orbformer scratch, single structures",80000,-194.15472324964736
1-Propanol,16,"Orbformer scratch, single structures",80000,-194.15109855143228
1-Propanol,17,"Orbformer scratch, single structures",80000,-194.15471626790364
1-Propanol,18,"Orbformer scratch, single structures",80000,-194.1527043931749
1-Propanol,19,"Orbformer scratch, single structures",80000,-194.1565510796441
1-Propanol,0,"Orbformer scratch, single structures",100000,-194.34020662434895
1-Propanol,1,"Orbformer scratch, single structures",100000,-194.34097591145834
1-Propanol,2,"Orbformer scratch, single structures",100000,-194.33736620754667
1-Propanol,3,"Orbformer scratch, single structures",100000,-194.324842054579
1-Propanol,4,"Orbformer scratch, single structures",100000,-194.30679964192709
1-Propanol,5,"Orbformer scratch, single structures",100000,-194.21658573065864
1-Propanol,6,"Orbformer scratch, single structures",100000,-194.18342159356013
1-Propanol,7,"Orbformer scratch, single structures",100000,-194.1621693488227
1-Propanol,8,"Orbformer scratch, single structures",100000,-194.14844958835178
1-Propanol,9,"Orbformer scratch, single structures",100000,-194.15533644951714
1-Propanol,10,"Orbformer scratch, single structures",100000,-194.1525823296441
1-Propanol,11,"Orbformer scratch, single structures",100000,-194.15917948744033
1-Propanol,12,"Orbformer scratch, single structures",100000,-194.15864438205296
1-Propanol,13,"Orbformer scratch, single structures",100000,-194.15483426920574
1-Propanol,14,"Orbformer scratch, single structures",100000,-194.1560071275499
1-Propanol,15,"Orbformer scratch, single structures",100000,-194.1556420355903
1-Propanol,16,"Orbformer scratch, single structures",100000,-194.15435202365452
1-Propanol,17,"Orbformer scratch, single structures",100000,-194.15362509833443
1-Propanol,18,"Orbformer scratch, single structures",100000,-194.1567944132487
1-Propanol,19,"Orbformer scratch, single structures",100000,-194.15511195203993
1-Propanol,0,"Orbformer scratch, single structures",120000,-194.34927046373156
1-Propanol,1,"Orbformer scratch, single structures",120000,-194.34482573445638
1-Propanol,2,"Orbformer scratch, single structures",120000,-194.34577052137587
1-Propanol,3,"Orbformer scratch, single structures",120000,-194.33150524224175
1-Propanol,4,"Orbformer scratch, single structures",120000,-194.3077655673557
1-Propanol,5,"Orbformer scratch, single structures",120000,-194.2245278930664
1-Propanol,6,"Orbformer scratch, single structures",120000,-194.19049926079643
1-Propanol,7,"Orbformer scratch, single structures",120000,-194.1712384440104
1-Propanol,8,"Orbformer scratch, single structures",120000,-194.15834618462458
1-Propanol,9,"Orbformer scratch, single structures",120000,-194.1571524488661
1-Propanol,10,"Orbformer scratch, single structures",120000,-194.1615267706977
1-Propanol,11,"Orbformer scratch, single structures",120000,-194.1586952650282
1-Propanol,12,"Orbformer scratch, single structures",120000,-194.16127383083767
1-Propanol,13,"Orbformer scratch, single structures",120000,-194.15988547431098
1-Propanol,14,"Orbformer scratch, single structures",120000,-194.16272807481553
1-Propanol,15,"Orbformer scratch, single structures",120000,-194.16138346015083
1-Propanol,16,"Orbformer scratch, single structures",120000,-194.1599046359592
1-Propanol,17,"Orbformer scratch, single structures",120000,-194.16370837402343
1-Propanol,18,"Orbformer scratch, single structures",120000,-194.1628377448188
1-Propanol,19,"Orbformer scratch, single structures",120000,-194.16255690511068
1-Propanol,0,"Orbformer scratch, all structures",250,-186.18815820843182
1-Propanol,1,"Orbformer scratch, all structures",250,-186.4514069726302
1-Propanol,2,"Orbformer scratch, all structures",250,-186.7167437377813
1-Propanol,3,"Orbformer scratch, all structures",250,-186.90228865496698
1-Propanol,4,"Orbformer scratch, all structures",250,-187.03707888071855
1-Propanol,5,"Orbformer scratch, all structures",250,-187.0915849463356
1-Propanol,6,"Orbformer scratch, all structures",250,-187.02869305442292
1-Propanol,7,"Orbformer scratch, all structures",250,-186.9362349426605
1-Propanol,8,"Orbformer scratch, all structures",250,-186.71673067889256
1-Propanol,9,"Orbformer scratch, all structures",250,-186.6658680650064
1-Propanol,10,"Orbformer scratch, all structures",250,-186.6623560017663
1-Propanol,11,"Orbformer scratch, all structures",250,-186.64185741210792
1-Propanol,12,"Orbformer scratch, all structures",250,-186.65096644318254
1-Propanol,13,"Orbformer scratch, all structures",250,-186.63647077820562
1-Propanol,14,"Orbformer scratch, all structures",250,-186.5893399386666
1-Propanol,15,"Orbformer scratch, all structures",250,-186.5433219169673
1-Propanol,16,"Orbformer scratch, all structures",250,-186.49061941081519
1-Propanol,17,"Orbformer scratch, all structures",250,-186.31539122906293
1-Propanol,18,"Orbformer scratch, all structures",250,-186.27477232983142
1-Propanol,19,"Orbformer scratch, all structures",250,-186.23658080863643
1-Propanol,0,"Orbformer scratch, all structures",1000,-192.25284269752055
1-Propanol,1,"Orbformer scratch, all structures",1000,-192.30198891623976
1-Propanol,2,"Orbformer scratch, all structures",1000,-192.34248612349907
1-Propanol,3,"Orbformer scratch, all structures",1000,-192.3579809223547
1-Propanol,4,"Orbformer scratch, all structures",1000,-192.4004179769135
1-Propanol,5,"Orbformer scratch, all structures",1000,-192.48561061695753
1-Propanol,6,"Orbformer scratch, all structures",1000,-192.55155753600664
1-Propanol,7,"Orbformer scratch, all structures",1000,-192.62586916836653
1-Propanol,8,"Orbformer scratch, all structures",1000,-192.67899402259104
