Ansatz,System,Fine-tune step,Geometry,E
orbformer_finetune_oc_200k,C3H4,250,3,-116.56600331573486+/-0
orbformer_finetune_oc_200k,C3H4,250,4,-116.53591387722157+/-0
orbformer_finetune_oc_200k,C3H4,250,5,-116.56270294441235+/-0
orbformer_finetune_oc_200k,C3H4,250,6,-116.52034191522809+/-0
orbformer_finetune_oc_200k,C3H4,250,7,-116.56253513397411+/-0
orbformer_finetune_oc_200k,C3H4,250,8,-116.44484915410486+/-0
orbformer_finetune_oc_200k,C3H4,250,9,-116.59128943671345+/-0
orbformer_finetune_oc_200k,C3H4,1000,0,-116.58779434394836+/-0
orbformer_finetune_oc_200k,C3H4,1000,1,-116.57671068611145+/-0
orbformer_finetune_oc_200k,C3H4,1000,2,-116.5481708557129+/-0
orbformer_finetune_oc_200k,C3H4,1000,3,-116.57401259346008+/-0
orbformer_finetune_oc_200k,C3H4,1000,4,-116.54516231480214+/-0
orbformer_finetune_oc_200k,C3H4,1000,5,-116.57194695634135+/-0
orbformer_finetune_oc_200k,C3H4,1000,6,-116.53581805028666+/-0
orbformer_finetune_oc_200k,C3H4,1000,7,-116.56288485315073+/-0
orbformer_finetune_oc_200k,C3H4,1000,8,-116.48515712929935+/-0
orbformer_finetune_oc_200k,C3H4,1000,9,-116.6007385383619+/-0
orbformer_finetune_oc_200k,C3H4,4000,0,-116.59179724655151+/-0
orbformer_finetune_oc_200k,C3H4,4000,1,-116.57800365791321+/-0
orbformer_finetune_oc_200k,C3H4,4000,2,-116.55814664497376+/-0
orbformer_finetune_oc_200k,C3H4,4000,3,-116.58345080032349+/-0
orbformer_finetune_oc_200k,C3H4,4000,4,-116.55151514556624+/-0
orbformer_finetune_oc_200k,C3H4,4000,5,-116.579184100654+/-0
orbformer_finetune_oc_200k,C3H4,4000,6,-116.54209713926554+/-0
orbformer_finetune_oc_200k,C3H4,4000,7,-116.5682882448871+/-0
orbformer_finetune_oc_200k,C3H4,4000,8,-116.49704190618647+/-0
orbformer_finetune_oc_200k,C3H4,4000,9,-116.60007591793115+/-0
orbformer_finetune_oc_200k,C3H4,8000,0,-116.60130484199524+/-0
orbformer_finetune_oc_200k,C3H4,8000,1,-116.58525142478943+/-0
orbformer_finetune_oc_200k,C3H4,8000,2,-116.56414517021179+/-0
orbformer_finetune_oc_200k,C3H4,8000,3,-116.59193847579957+/-0
orbformer_finetune_oc_200k,C3H4,8000,4,-116.5571468717021+/-0
orbformer_finetune_oc_200k,C3H4,8000,5,-116.58780917065567+/-0
orbformer_finetune_oc_200k,C3H4,8000,6,-116.55053773730556+/-0
orbformer_finetune_oc_200k,C3H4,8000,7,-116.57283070757542+/-0
orbformer_finetune_oc_200k,C3H4,8000,8,-116.50637345495718+/-0
orbformer_finetune_oc_200k,C3H4,8000,9,-116.60671797198336+/-0
orbformer_finetune_oc_200k,C3H4,16000,0,-116.6021162677765+/-0
orbformer_finetune_oc_200k,C3H4,16000,1,-116.58704423332215+/-0
orbformer_finetune_oc_200k,C3H4,16000,2,-116.56670205574035+/-0
orbformer_finetune_oc_200k,C3H4,16000,3,-116.59178174591065+/-0
orbformer_finetune_oc_200k,C3H4,16000,4,-116.55989338506537+/-0
orbformer_finetune_oc_200k,C3H4,16000,5,-116.58754521664682+/-0
orbformer_finetune_oc_200k,C3H4,16000,6,-116.55150457756348+/-0
orbformer_finetune_oc_200k,C3H4,16000,7,-116.57568170423598+/-0
orbformer_finetune_oc_200k,C3H4,16000,8,-116.51075244662833+/-0
orbformer_finetune_oc_200k,C3H4,16000,9,-116.60893545561832+/-0
orbformer_finetune_oc_200k,C3H4,32000,0,-116.60795772361756+/-0
orbformer_finetune_oc_200k,C3H4,32000,1,-116.59673678970337+/-0
orbformer_finetune_oc_200k,C3H4,32000,2,-116.57210658493042+/-0
orbformer_finetune_oc_200k,C3H4,32000,3,-116.59817233047485+/-0
orbformer_finetune_oc_200k,C3H4,32000,4,-116.56689202257965+/-0
orbformer_finetune_oc_200k,C3H4,32000,5,-116.59448881829772+/-0
orbformer_finetune_oc_200k,C3H4,32000,6,-116.55946571971543+/-0
orbformer_finetune_oc_200k,C3H4,32000,7,-116.58193176535048+/-0
orbformer_finetune_oc_200k,C3H4,32000,8,-116.51781101877278+/-0
orbformer_finetune_oc_200k,C3H4,32000,9,-116.61644791912968+/-0
orbformer_finetune_oc_200k,CN2H2,0,0,-148.32929229472558+/-0
orbformer_finetune_oc_200k,CN2H2,0,1,-147.6753005776566+/-0
orbformer_finetune_oc_200k,CN2H2,0,2,-147.45846325714234+/-0
orbformer_finetune_oc_200k,CN2H2,0,3,-148.38443229227093+/-0
orbformer_finetune_oc_200k,CN2H2,0,4,-148.29311470529746+/-0
orbformer_finetune_oc_200k,CN2H2,0,5,-147.93437722687656+/-0
orbformer_finetune_oc_200k,CN2H2,0,6,-148.07794981415532+/-0
orbformer_finetune_oc_200k,CN2H2,0,7,-147.56906665314398+/-0
orbformer_finetune_oc_200k,CN2H2,0,8,-147.97612246939786+/-0
orbformer_finetune_oc_200k,CN2H2,0,9,-148.50138151991024+/-0
orbformer_finetune_oc_200k,CN2H2,250,0,-148.642357142136+/-0
orbformer_finetune_oc_200k,CN2H2,250,1,-148.6546687484741+/-0
orbformer_finetune_oc_200k,CN2H2,250,2,-148.68965389556885+/-0
orbformer_finetune_oc_200k,CN2H2,250,3,-148.66069126811198+/-0
orbformer_finetune_oc_200k,CN2H2,250,4,-148.66731858092538+/-0
orbformer_finetune_oc_200k,CN2H2,250,5,-148.61664304757596+/-0
orbformer_finetune_oc_200k,CN2H2,250,6,-148.6616688737169+/-0
orbformer_finetune_oc_200k,CN2H2,250,7,-148.69082145132037+/-0
orbformer_finetune_oc_200k,CN2H2,250,8,-148.6212168274933+/-0
orbformer_finetune_oc_200k,CN2H2,250,9,-148.67183605491286+/-0
orbformer_finetune_oc_200k,CN2H2,1000,0,-148.65012566606407+/-0
orbformer_finetune_oc_200k,CN2H2,1000,1,-148.66441148757934+/-0
orbformer_finetune_oc_200k,CN2H2,1000,2,-148.7027754310608+/-0
orbformer_finetune_oc_200k,CN2H2,1000,3,-148.65993433303834+/-0
orbformer_finetune_oc_200k,CN2H2,1000,4,-148.67896699430918+/-0
orbformer_finetune_oc_200k,CN2H2,1000,5,-148.643154463021+/-0
orbformer_finetune_oc_200k,CN2H2,1000,6,-148.66993399261028+/-0
orbformer_finetune_oc_200k,CN2H2,1000,7,-148.70268589265646+/-0
orbformer_finetune_oc_200k,CN2H2,1000,8,-148.62746854290532+/-0
orbformer_finetune_oc_200k,CN2H2,1000,9,-148.68740277348047+/-0
orbformer_finetune_oc_200k,CN2H2,4000,0,-148.6559482902527+/-0
orbformer_finetune_oc_200k,CN2H2,4000,1,-148.6658743797302+/-0
orbformer_finetune_oc_200k,CN2H2,4000,2,-148.70473032684328+/-0
orbformer_finetune_oc_200k,CN2H2,4000,3,-148.67705236968993+/-0
orbformer_finetune_oc_200k,CN2H2,4000,4,-148.68945841701264+/-0
orbformer_finetune_oc_200k,CN2H2,4000,5,-148.64732020475535+/-0
orbformer_finetune_oc_200k,CN2H2,4000,6,-148.67697130660366+/-0
orbformer_finetune_oc_200k,CN2H2,4000,7,-148.70479616128634+/-0
orbformer_finetune_oc_200k,CN2H2,4000,8,-148.63782924007734+/-0
orbformer_finetune_oc_200k,CN2H2,4000,9,-148.69858184091115+/-0
orbformer_finetune_oc_200k,CN2H2,8000,0,-148.6611602684021+/-0
orbformer_finetune_oc_200k,CN2H2,8000,1,-148.67149717025757+/-0
orbformer_finetune_oc_200k,CN2H2,8000,2,-148.7083469833374+/-0
orbformer_finetune_oc_200k,CN2H2,8000,3,-148.67335736327638+/-0
orbformer_finetune_oc_200k,CN2H2,8000,4,-148.68677336571827+/-0
orbformer_finetune_oc_200k,CN2H2,8000,5,-148.64885665929415+/-0
orbformer_finetune_oc_200k,CN2H2,8000,6,-148.67977680576533+/-0
orbformer_finetune_oc_200k,CN2H2,8000,7,-148.7072630692997+/-0
orbformer_finetune_oc_200k,CN2H2,8000,8,-148.6414297382192+/-0
orbformer_finetune_oc_200k,CN2H2,8000,9,-148.69522089919562+/-0
orbformer_finetune_oc_200k,CN2H2,16000,0,-148.66661102981567+/-0
orbformer_finetune_oc_200k,CN2H2,16000,1,-148.67551105220957+/-0
orbformer_finetune_oc_200k,CN2H2,16000,2,-148.71652708740234+/-0
orbformer_finetune_oc_200k,CN2H2,16000,3,-148.68163115005493+/-0
orbformer_finetune_oc_200k,CN2H2,16000,4,-148.69858173084435+/-0
orbformer_finetune_oc_200k,CN2H2,16000,5,-148.65559930752275+/-0
orbformer_finetune_oc_200k,CN2H2,16000,6,-148.68452468872835+/-0
orbformer_finetune_oc_200k,CN2H2,16000,7,-148.71319080938179+/-0
orbformer_finetune_oc_200k,CN2H2,16000,8,-148.6486448716588+/-0
orbformer_finetune_oc_200k,CN2H2,16000,9,-148.70403431334344+/-0
orbformer_finetune_oc_200k,CN2H2,32000,0,-148.6745678100586+/-0
orbformer_finetune_oc_200k,CN2H2,32000,1,-148.68435465927124+/-0
orbformer_finetune_oc_200k,CN2H2,32000,2,-148.72447469711304+/-0
orbformer_finetune_oc_200k,CN2H2,32000,3,-148.68933508224487+/-0
orbformer_finetune_oc_200k,CN2H2,32000,4,-148.70360020533985+/-0
orbformer_finetune_oc_200k,CN2H2,32000,5,-148.66401644896087+/-0
orbformer_finetune_oc_200k,CN2H2,32000,6,-148.69079034624949+/-0
orbformer_finetune_oc_200k,CN2H2,32000,7,-148.72117829600586+/-0
orbformer_finetune_oc_200k,CN2H2,32000,8,-148.65319484905643+/-0
orbformer_finetune_oc_200k,CN2H2,32000,9,-148.70942325555797+/-0
orbformer_finetune_oc_200k,CNH,0,0,-93.28752455253601+/-0
orbformer_finetune_oc_200k,CNH,0,1,-93.216641929245+/-0
orbformer_finetune_oc_200k,CNH,0,2,-93.39253187599182+/-0
orbformer_finetune_oc_200k,CNH,0,3,-93.4110576412201+/-0
orbformer_finetune_oc_200k,CNH,0,4,-93.25592303899558+/-0
orbformer_finetune_oc_200k,CNH,0,5,-93.31186477193428+/-0
orbformer_finetune_oc_200k,CNH,0,6,-93.34370750062162+/-0
orbformer_finetune_oc_200k,CNH,0,7,-93.26905810643505+/-0
orbformer_finetune_oc_200k,CNH,0,8,-92.4634934528265+/-0
orbformer_finetune_oc_200k,CNH,0,9,-92.47862729250187+/-0
orbformer_finetune_oc_200k,CNH,250,0,-93.39210861549377+/-0
orbformer_finetune_oc_200k,CNH,250,1,-93.3832685760498+/-0
orbformer_finetune_oc_200k,CNH,250,2,-93.39457355651855+/-0
orbformer_finetune_oc_200k,CNH,250,3,-93.40552146339417+/-0
orbformer_finetune_oc_200k,CNH,250,4,-93.27754417811222+/-0
orbformer_finetune_oc_200k,CNH,250,5,-93.32422739720666+/-0
orbformer_finetune_oc_200k,CNH,250,6,-93.40359654319997+/-0
orbformer_finetune_oc_200k,CNH,250,7,-93.39113397663597+/-0
orbformer_finetune_oc_200k,CNH,250,8,-93.40478337575274+/-0
orbformer_finetune_oc_200k,CNH,250,9,-93.38685167001502+/-0
orbformer_finetune_oc_200k,CNH,1000,0,-93.3870845928192+/-0
orbformer_finetune_oc_200k,CNH,1000,1,-93.38577501068116+/-0
orbformer_finetune_oc_200k,CNH,1000,2,-93.39134795227051+/-0
orbformer_finetune_oc_200k,CNH,1000,3,-93.41049682617188+/-0
orbformer_finetune_oc_200k,CNH,1000,4,-93.27741984099328+/-0
orbformer_finetune_oc_200k,CNH,1000,5,-93.32738360741584+/-0
orbformer_finetune_oc_200k,CNH,1000,6,-93.39867471469582+/-0
orbformer_finetune_oc_200k,CNH,1000,7,-93.39119075018083+/-0
orbformer_finetune_oc_200k,CNH,1000,8,-93.39917489177812+/-0
orbformer_finetune_oc_200k,CNH,1000,9,-93.39309766242738+/-0
orbformer_finetune_oc_200k,CNH,4000,0,-93.39655876197816+/-0
orbformer_finetune_oc_200k,CNH,4000,1,-93.38808587261445+/-0
orbformer_finetune_oc_200k,CNH,4000,2,-93.39434900169373+/-0
orbformer_finetune_oc_200k,CNH,4000,3,-93.41767186050416+/-0
orbformer_finetune_oc_200k,CNH,4000,4,-93.28568346904895+/-0
orbformer_finetune_oc_200k,CNH,4000,5,-93.33398697255724+/-0
orbformer_finetune_oc_200k,CNH,4000,6,-93.40687642750058+/-0
orbformer_finetune_oc_200k,CNH,4000,7,-93.39429868984904+/-0
orbformer_finetune_oc_200k,CNH,4000,8,-93.4091701952025+/-0
orbformer_finetune_oc_200k,CNH,4000,9,-93.40512180677429+/-0
orbformer_finetune_oc_200k,CNH,8000,0,-93.40132172470092+/-0
orbformer_finetune_oc_200k,CNH,8000,1,-93.39264188575744+/-0
orbformer_finetune_oc_200k,CNH,8000,2,-93.3976119190216+/-0
orbformer_finetune_oc_200k,CNH,8000,3,-93.42094771614074+/-0
orbformer_finetune_oc_200k,CNH,8000,4,-93.28926536582567+/-0
orbformer_finetune_oc_200k,CNH,8000,5,-93.33793673440691+/-0
orbformer_finetune_oc_200k,CNH,8000,6,-93.4106359370703+/-0
orbformer_finetune_oc_200k,CNH,8000,7,-93.3999858157886+/-0
orbformer_finetune_oc_200k,CNH,8000,8,-93.41301925068605+/-0
orbformer_finetune_oc_200k,CNH,8000,9,-93.41029955885604+/-0
orbformer_finetune_oc_200k,CNH,16000,0,-93.40490782814025+/-0
orbformer_finetune_oc_200k,CNH,16000,1,-93.39673278503417+/-0
orbformer_finetune_oc_200k,CNH,16000,2,-93.40175929107666+/-0
orbformer_finetune_oc_200k,CNH,16000,3,-93.4241714012146+/-0
orbformer_finetune_oc_200k,CNH,16000,4,-93.29404720892173+/-0
orbformer_finetune_oc_200k,CNH,16000,5,-93.34411800126445+/-0
orbformer_finetune_oc_200k,CNH,16000,6,-93.41528808084081+/-0
orbformer_finetune_oc_200k,CNH,16000,7,-93.40432943621363+/-0
orbformer_finetune_oc_200k,CNH,16000,8,-93.41632253549757+/-0
orbformer_finetune_oc_200k,CNH,16000,9,-93.4141379748479+/-0
orbformer_finetune_oc_200k,CNH,32000,0,-93.40578210449219+/-0
orbformer_finetune_oc_200k,CNH,32000,1,-93.39736478767395+/-0
orbformer_finetune_oc_200k,CNH,32000,2,-93.40205840492249+/-0
orbformer_finetune_oc_200k,CNH,32000,3,-93.42517166557312+/-0
orbformer_finetune_oc_200k,CNH,32000,4,-93.29518099821617+/-0
orbformer_finetune_oc_200k,CNH,32000,5,-93.34435250014148+/-0
orbformer_finetune_oc_200k,CNH,32000,6,-93.41585102097513+/-0
orbformer_finetune_oc_200k,CNH,32000,7,-93.40510443414627+/-0
orbformer_finetune_oc_200k,CNH,32000,8,-93.41780319274909+/-0
orbformer_finetune_oc_200k,CNH,32000,9,-93.4143217895398+/-0
orbformer_finetune_oc_200k,CNOH,0,0,-167.68775877025277+/-0
orbformer_finetune_oc_200k,CNOH,0,1,-167.41689504908084+/-0
orbformer_finetune_oc_200k,CNOH,0,2,-167.746322581181+/-0
orbformer_finetune_oc_200k,CNOH,0,3,-167.9450145777111+/-0
orbformer_finetune_oc_200k,CNOH,0,4,-167.96423775322583+/-0
orbformer_finetune_oc_200k,CNOH,0,5,-168.13477438527286+/-0
orbformer_finetune_oc_200k,CNOH,0,6,-168.32624429893778+/-0
orbformer_finetune_oc_200k,CNOH,0,7,-167.902973620503+/-0
orbformer_finetune_oc_200k,CNOH,0,8,-168.42668418997442+/-0
orbformer_finetune_oc_200k,CNOH,0,9,-168.4043932933076+/-0
orbformer_finetune_oc_200k,CNOH,250,0,-168.58224249954225+/-0
orbformer_finetune_oc_200k,CNOH,250,1,-168.58131024246217+/-0
orbformer_finetune_oc_200k,CNOH,250,2,-168.63053242797852+/-0
orbformer_finetune_oc_200k,CNOH,250,3,-168.54259402618408+/-0
orbformer_finetune_oc_200k,CNOH,250,4,-168.58703042879193+/-0
orbformer_finetune_oc_200k,CNOH,250,5,-168.58653757120229+/-0
orbformer_finetune_oc_200k,CNOH,250,6,-168.60922086021293+/-0
orbformer_finetune_oc_200k,CNOH,250,7,-168.59086876395045+/-0
orbformer_finetune_oc_200k,CNOH,250,8,-168.55275217329205+/-0
orbformer_finetune_oc_200k,CNOH,250,9,-168.61504218888075+/-0
orbformer_finetune_oc_200k,CNOH,1000,0,-168.5927597175598+/-0
orbformer_finetune_oc_200k,CNOH,1000,1,-168.5843401761734+/-0
orbformer_finetune_oc_200k,CNOH,1000,2,-168.6313872444153+/-0
orbformer_finetune_oc_200k,CNOH,1000,3,-168.55240319137573+/-0
orbformer_finetune_oc_200k,CNOH,1000,4,-168.5932862759471+/-0
orbformer_finetune_oc_200k,CNOH,1000,5,-168.59952763492058+/-0
orbformer_finetune_oc_200k,CNOH,1000,6,-168.60967141322692+/-0
orbformer_finetune_oc_200k,CNOH,1000,7,-168.60321341033483+/-0
orbformer_finetune_oc_200k,CNOH,1000,8,-168.5625692467318+/-0
orbformer_finetune_oc_200k,CNOH,1000,9,-168.6184924148848+/-0
orbformer_finetune_oc_200k,CNOH,4000,0,-168.61045685272217+/-0
orbformer_finetune_oc_200k,CNOH,4000,1,-168.58310044471702+/-0
orbformer_finetune_oc_200k,CNOH,4000,2,-168.6399182434082+/-0
orbformer_finetune_oc_200k,CNOH,4000,3,-168.56150485305787+/-0
orbformer_finetune_oc_200k,CNOH,4000,4,-168.59333427181613+/-0
orbformer_finetune_oc_200k,CNOH,4000,5,-168.60636179391977+/-0
orbformer_finetune_oc_200k,CNOH,4000,6,-168.62113800117496+/-0
orbformer_finetune_oc_200k,CNOH,4000,7,-168.6163163031809+/-0
orbformer_finetune_oc_200k,CNOH,4000,8,-168.57495690709018+/-0
orbformer_finetune_oc_200k,CNOH,4000,9,-168.63183092372347+/-0
orbformer_finetune_oc_200k,CNOH,8000,0,-168.611578276062+/-0
orbformer_finetune_oc_200k,CNOH,8000,1,-168.60519822998046+/-0
orbformer_finetune_oc_200k,CNOH,8000,2,-168.64319782104494+/-0
orbformer_finetune_oc_200k,CNOH,8000,3,-168.56619291305543+/-0
orbformer_finetune_oc_200k,CNOH,8000,4,-168.60133797095128+/-0
orbformer_finetune_oc_200k,CNOH,8000,5,-168.61142998937666+/-0
orbformer_finetune_oc_200k,CNOH,8000,6,-168.62442381686344+/-0
orbformer_finetune_oc_200k,CNOH,8000,7,-168.61940312896994+/-0
orbformer_finetune_oc_200k,CNOH,8000,8,-168.58001411179325+/-0
orbformer_finetune_oc_200k,CNOH,8000,9,-168.6341502665281+/-0
orbformer_finetune_oc_200k,CNOH,16000,0,-168.62146584777832+/-0
orbformer_finetune_oc_200k,CNOH,16000,1,-168.60717973861694+/-0
orbformer_finetune_oc_200k,CNOH,16000,2,-168.64856894378661+/-0
orbformer_finetune_oc_200k,CNOH,16000,3,-168.5751693595886+/-0
orbformer_finetune_oc_200k,CNOH,16000,4,-168.6048800967575+/-0
orbformer_finetune_oc_200k,CNOH,16000,5,-168.61685600912125+/-0
orbformer_finetune_oc_200k,CNOH,16000,6,-168.6302965775425+/-0
orbformer_finetune_oc_200k,CNOH,16000,7,-168.6265609980023+/-0
orbformer_finetune_oc_200k,CNOH,16000,8,-168.58404316765294+/-0
orbformer_finetune_oc_200k,CNOH,16000,9,-168.6390088342025+/-0
orbformer_finetune_oc_200k,CNOH,32000,0,-168.62708238067626+/-0
orbformer_finetune_oc_200k,CNOH,32000,1,-168.61635631713867+/-0
orbformer_finetune_oc_200k,CNOH,32000,2,-168.65569602737426+/-0
orbformer_finetune_oc_200k,CNOH,32000,3,-168.58112926712036+/-0
orbformer_finetune_oc_200k,CNOH,32000,4,-168.61614296306246+/-0
orbformer_finetune_oc_200k,CNOH,32000,5,-168.625268326252+/-0
orbformer_finetune_oc_200k,CNOH,32000,6,-168.6353851803613+/-0
orbformer_finetune_oc_200k,CNOH,32000,7,-168.63465420509183+/-0
orbformer_finetune_oc_200k,CNOH,32000,8,-168.58851160766102+/-0
orbformer_finetune_oc_200k,CNOH,32000,9,-168.64519069781124+/-0
orbformer_finetune_oc_200k,CO2,0,0,-188.36863343777978+/-0
orbformer_finetune_oc_200k,CO2,0,1,-187.95166263021412+/-0
orbformer_finetune_oc_200k,CO2,0,2,-187.7534237747514+/-0
orbformer_finetune_oc_200k,CO2,0,3,-188.28574553375245+/-0
orbformer_finetune_oc_200k,CO2,0,4,-187.70111331760953+/-0
orbformer_finetune_oc_200k,CO2,0,5,-188.28305172195505+/-0
orbformer_finetune_oc_200k,CO2,0,6,-187.49779331035836+/-0
orbformer_finetune_oc_200k,CO2,0,7,-188.19127786016492+/-0
orbformer_finetune_oc_200k,CO2,0,8,-187.959536428446+/-0
orbformer_finetune_oc_200k,CO2,0,9,-187.94514657177007+/-0
orbformer_finetune_oc_200k,CO2,250,0,-188.50343485717772+/-0
orbformer_finetune_oc_200k,CO2,250,1,-188.30538392333983+/-0
orbformer_finetune_oc_200k,CO2,250,2,-188.25533156280517+/-0
orbformer_finetune_oc_200k,CO2,250,3,-188.4033810895572+/-0
orbformer_finetune_oc_200k,CO2,250,4,-188.39479133533092+/-0
orbformer_finetune_oc_200k,CO2,250,5,-188.4017369931739+/-0
orbformer_finetune_oc_200k,CO2,250,6,-188.4295233461319+/-0
orbformer_finetune_oc_200k,CO2,250,7,-188.39126293930664+/-0
orbformer_finetune_oc_200k,CO2,250,8,-188.38608944436314+/-0
orbformer_finetune_oc_200k,CO2,250,9,-188.4041700289719+/-0
orbformer_finetune_oc_200k,CO2,1000,0,-188.4933205657959+/-0
orbformer_finetune_oc_200k,CO2,1000,1,-188.32040953979492+/-0
orbformer_finetune_oc_200k,CO2,1000,2,-188.27080441894532+/-0
orbformer_finetune_oc_200k,CO2,1000,3,-188.40225944900513+/-0
orbformer_finetune_oc_200k,CO2,1000,4,-188.41747385297123+/-0
orbformer_finetune_oc_200k,CO2,1000,5,-188.40083094242604+/-0
orbformer_finetune_oc_200k,CO2,1000,6,-188.45147247901946+/-0
orbformer_finetune_oc_200k,CO2,1000,7,-188.39741880816575+/-0
orbformer_finetune_oc_200k,CO2,1000,8,-188.40066793926096+/-0
orbformer_finetune_oc_200k,CO2,1000,9,-188.39238142106447+/-0
orbformer_finetune_oc_200k,CO2,4000,0,-188.51116713180542+/-0
orbformer_finetune_oc_200k,CO2,4000,1,-188.31215021972656+/-0
orbformer_finetune_oc_200k,CO2,4000,2,-188.26008404312134+/-0
orbformer_finetune_oc_200k,CO2,4000,3,-188.41321043167113+/-0
orbformer_finetune_oc_200k,CO2,4000,4,-188.41687046346874+/-0
orbformer_finetune_oc_200k,CO2,4000,5,-188.40808519841886+/-0
orbformer_finetune_oc_200k,CO2,4000,6,-188.46442875900155+/-0
orbformer_finetune_oc_200k,CO2,4000,7,-188.40079464452958+/-0
orbformer_finetune_oc_200k,CO2,4000,8,-188.400057468668+/-0
orbformer_finetune_oc_200k,CO2,4000,9,-188.4183271636795+/-0
orbformer_finetune_oc_200k,CO2,8000,0,-188.5117311302185+/-0
orbformer_finetune_oc_200k,CO2,8000,1,-188.3291008468628+/-0
orbformer_finetune_oc_200k,CO2,8000,2,-188.28106313323974+/-0
orbformer_finetune_oc_200k,CO2,8000,3,-188.41606718215942+/-0
orbformer_finetune_oc_200k,CO2,8000,4,-188.42380607952518+/-0
orbformer_finetune_oc_200k,CO2,8000,5,-188.41001495417788+/-0
orbformer_finetune_oc_200k,CO2,8000,6,-188.47378371421013+/-0
orbformer_finetune_oc_200k,CO2,8000,7,-188.40904290392743+/-0
orbformer_finetune_oc_200k,CO2,8000,8,-188.40676298770015+/-0
orbformer_finetune_oc_200k,CO2,8000,9,-188.4162038724319+/-0
orbformer_finetune_oc_200k,CO2,16000,0,-188.52042504348753+/-0
orbformer_finetune_oc_200k,CO2,16000,1,-188.33726714935304+/-0
orbformer_finetune_oc_200k,CO2,16000,2,-188.28877861598338+/-0
orbformer_finetune_oc_200k,CO2,16000,3,-188.4235404602051+/-0
orbformer_finetune_oc_200k,CO2,16000,4,-188.43140917192954+/-0
orbformer_finetune_oc_200k,CO2,16000,5,-188.419550162994+/-0
orbformer_finetune_oc_200k,CO2,16000,6,-188.47611324810626+/-0
orbformer_finetune_oc_200k,CO2,16000,7,-188.41976768333046+/-0
orbformer_finetune_oc_200k,CO2,16000,8,-188.41323547637967+/-0
orbformer_finetune_oc_200k,CO2,16000,9,-188.42477467656434+/-0
orbformer_finetune_oc_200k,CO2,32000,0,-188.5251063850403+/-0
orbformer_finetune_oc_200k,CO2,32000,1,-188.34459848632812+/-0
orbformer_finetune_oc_200k,CO2,32000,2,-188.2949095314026+/-0
orbformer_finetune_oc_200k,CO2,32000,3,-188.42875052490234+/-0
orbformer_finetune_oc_200k,CO2,32000,4,-188.438118203365+/-0
orbformer_finetune_oc_200k,CO2,32000,5,-188.4252503259318+/-0
orbformer_finetune_oc_200k,CO2,32000,6,-188.48694559056565+/-0
orbformer_finetune_oc_200k,CO2,32000,7,-188.42395619536836+/-0
orbformer_finetune_oc_200k,CO2,32000,8,-188.41962299606547+/-0
orbformer_finetune_oc_200k,CO2,32000,9,-188.43175754877123+/-0
orbformer_finetune_oc_200k,COH2,0,0,-114.34449733100841+/-0
orbformer_finetune_oc_200k,COH2,0,1,-114.34886873016357+/-0
orbformer_finetune_oc_200k,COH2,0,2,-114.33116628379821+/-0
orbformer_finetune_oc_200k,COH2,0,3,-114.24116584781189+/-0
orbformer_finetune_oc_200k,COH2,0,4,-114.38607505822374+/-0
orbformer_finetune_oc_200k,COH2,0,5,-114.38474419791851+/-0
orbformer_finetune_oc_200k,COH2,0,6,-114.23707908947507+/-0
orbformer_finetune_oc_200k,COH2,0,7,-114.38104827436395+/-0
orbformer_finetune_oc_200k,COH2,0,8,-114.20905228290695+/-0
orbformer_finetune_oc_200k,COH2,0,9,-114.4516526252845+/-0
orbformer_finetune_oc_200k,COH2,250,0,-114.43678053665161+/-0
orbformer_finetune_oc_200k,COH2,250,1,-114.45245252580106+/-0
orbformer_finetune_oc_200k,COH2,250,2,-114.46123247146606+/-0
orbformer_finetune_oc_200k,COH2,250,3,-114.44817972106934+/-0
